,loc,scale,expectation,cv
16245976,-2.0570226,0.51033616,0.14561325,0.55909836
16358088,-2.0082753,0.46397543,0.14947313,0.69434154
16358309,-2.0628457,0.5608436,0.1487374,0.47286445
16358936,-2.035082,0.50570685,0.14849375,0.5806447
16362809,-2.1628277,0.49634314,0.1300743,0.5279922
16379837,-2.0066156,0.50768346,0.15293467,0.5933623
16391990,-2.1331277,0.49300972,0.13377468,0.5503804
16392441,-2.0826163,0.49535742,0.14086872,0.57408637
16393822,-2.0052679,0.5067769,0.15307054,0.59601605
16406932,-2.1011357,0.5473468,0.14208333,0.47426164
16411526,-2.092887,0.5005045,0.13978712,0.55802184
16428478,-2.0930479,0.5057598,0.14013466,0.5478441
16431922,-2.025316,0.49856722,0.14941444,0.60109776
16434055,-2.0648115,0.4375666,0.13958532,0.72904
16439678,-2.0645285,0.4750651,0.14203453,0.6293434
16479674,-1.9055759,0.51496863,0.16982622,0.640388
16481562,-2.0841372,0.50526434,0.14135353,0.5536934
16491204,-2.0455656,0.52689886,0.14856178,0.53512174
16500308,-2.1195457,0.45878243,0.13341308,0.6338476
16534576,-2.0008593,0.51409054,0.1543219,0.58391327
16570780,-1.9765111,0.49747568,0.1568022,0.6335902
16650131,-2.037671,0.5055806,0.14810033,0.57939565
16650446,-2.0888479,0.4966385,0.14008261,0.5679413
16652133,-2.0517132,0.48651335,0.14466052,0.61116785
16745258,-2.0615983,0.49729958,0.14399959,0.5822709
16748109,-2.055276,0.5043496,0.14542547,0.5717118
16779318,-2.0666196,0.51731503,0.1447406,0.54085416
16779690,-2.2060373,0.5307527,0.12679443,0.45010698
16824434,-2.0355291,0.4873297,0.1470792,0.6193063
16842755,-2.0261095,0.46039432,0.1465882,0.6915747
16867659,-2.0146182,0.4652413,0.1486154,0.6866055
16873432,-2.1708438,0.53344464,0.13152447,0.46219778
16876572,-1.9988908,0.47915927,0.15196668,0.6618942
16888914,-2.060369,0.51867193,0.14575054,0.54178214
16907524,-2.0415206,0.48108882,0.1457595,0.62977636
16932204,-2.0909212,0.5078585,0.14058247,0.54506177
17031418,-2.0501692,0.5012808,0.14594463,0.58079916
17032566,-2.0741615,0.48794833,0.14154823,0.59450674
17051487,-1.9560418,0.42761636,0.15495604,0.8474223
17056676,-2.0775402,0.49829674,0.14179254,0.5710541
17075074,-2.1547332,0.52759564,0.13324647,0.47868887
17092069,-2.046783,0.46304435,0.14376462,0.67051244
17101131,-2.0390854,0.49655005,0.14722337,0.59710497
17103047,-2.0172157,0.48926166,0.14993891,0.6263715
17118493,-2.0276532,0.4808655,0.147779,0.6390951
17143597,-1.9613646,0.4831463,0.15808073,0.67720723
17169512,-2.1069753,0.49016088,0.13712718,0.5707504
17211028,-2.1085675,0.5365396,0.14020774,0.48704422
17215250,-2.0149212,0.45111647,0.14761198,0.72534436
17220613,-2.100468,0.5267876,0.14061701,0.5067186
17289279,-2.0407076,0.485002,0.14615405,0.62133205
17303521,-1.9933743,0.5066226,0.15488984,0.60346735
17359949,-2.0494585,0.5649391,0.15108988,0.47340423
17379475,-2.082141,0.48586264,0.14028072,0.59425247
17386878,-2.085306,0.48110613,0.13951623,0.602758
17401429,-2.043373,0.47577095,0.14512002,0.64110845
17409762,-2.0189836,0.48663625,0.14948246,0.6312208
17413461,-2.0303595,0.4416105,0.14473516,0.74215615
17435109,-2.1323068,0.48815787,0.13356622,0.56050056
17450638,-2.0281975,0.5345385,0.15177868,0.53119355
17483697,-2.0659935,0.53644854,0.14629868,0.5083751
17485539,-2.0936859,0.53103065,0.14189202,0.50317466
17515695,-2.1365077,0.4950365,0.13345683,0.5445858
17535757,-2.05251,0.5475482,0.14917941,0.49758148
17547314,-2.0352588,0.4832667,0.14682917,0.6286929
17553941,-2.0075428,0.54553354,0.155869,0.5237413
17609096,-2.1238875,0.5222364,0.13703457,0.50245345
17617233,-2.0797784,0.5128894,0.14252317,0.5417988
17628880,-2.0875087,0.4744999,0.13877054,0.6163466
17640880,-1.9323268,0.48583627,0.16295056,0.6903606
17686801,-2.0528955,0.52432054,0.1472771,0.53572446
17709084,-2.1042852,0.52291167,0.13979657,0.5112577
17728208,-2.2108104,0.4804922,0.12302421,0.5328658
17728799,-2.0249045,0.4727092,0.14761062,0.6605862
17749997,-1.9453827,0.46410504,0.15918536,0.7390445
17774569,-2.1028326,0.5152835,0.13944654,0.5251885
17807288,-2.0222933,0.5044427,0.150309,0.59069234
17890785,-2.045082,0.4877472,0.14571051,0.6124933
17923220,-2.0641806,0.49821705,0.14369382,0.5788965
17963615,-2.0679233,0.483836,0.14214967,0.6072248
18012491,-2.1102545,0.5208643,0.13881618,0.51167107
18017210,-2.1348228,0.5010271,0.13408132,0.5341286
18023778,-2.0271952,0.45532554,0.14608969,0.7046534
18035336,-2.062081,0.50184983,0.14425763,0.5727845
18048201,-2.0607562,0.49354813,0.1438533,0.59055567
18076867,-1.9744862,0.4937183,0.15682773,0.64337534
18080450,-2.142057,0.54457057,0.13617992,0.45920303
18104654,-2.0713885,0.4692373,0.14067589,0.63890254
18108267,-2.1358833,0.4580794,0.13120887,0.6252903
18185773,-2.1024842,0.5226152,0.14002688,0.5126812
18195995,-1.990481,0.488008,0.15390725,0.6462569
18208545,-2.085405,0.5387055,0.14366038,0.49503303
18215767,-2.0151455,0.52024543,0.1526179,0.5638829
18269201,-2.1230645,0.4886315,0.13483761,0.5647395
18276000,-2.0196795,0.48400468,0.14918783,0.63684577
18284162,-2.0622013,0.4700266,0.14202692,0.6428738
18316306,-2.0549464,0.49162206,0.14455427,0.5980923
18318585,-2.0807233,0.48987728,0.14075516,0.5865293
18318916,-2.055961,0.46549577,0.1426134,0.65815604
18337479,-1.9892817,0.51740885,0.15638636,0.58415914
18353141,-2.107632,0.4752729,0.13605586,0.6023254
18385609,-2.0437787,0.52227956,0.14846729,0.5442829
18408627,-2.0798318,0.51966286,0.1430148,0.5295874
18453949,-2.1441834,0.51701486,0.13391753,0.50099266
18479859,-2.0724416,0.49788913,0.14248839,0.5747966
18490220,-2.0833545,0.52389675,0.14282708,0.5203783
18497915,-2.0239854,0.5299039,0.15204385,0.5414703
18525142,-1.9127017,0.4828573,0.16594046,0.7117291
18527100,-2.047748,0.45748463,0.14325887,0.6844922
18530227,-2.078544,0.49151236,0.14117546,0.58437324
18554212,-2.0772834,0.5361657,0.14463434,0.50312203
18561878,-2.0505657,0.46526173,0.1433693,0.6623103
18635153,-2.119784,0.5001365,0.13605231,0.54391223
18709991,-2.0866792,0.5093464,0.14128695,0.5445974
18712943,-2.0555067,0.4980166,0.14493117,0.5843515
18726620,-2.1306922,0.5129795,0.13545468,0.5147472
18742012,-2.0813737,0.4957561,0.14107175,0.5739895
18742836,-2.0341473,0.5122947,0.14913188,0.5682386
18771843,-2.1261826,0.50992566,0.13585454,0.52246886
18777304,-2.0459573,0.48617938,0.14547193,0.6154406
18782942,-2.0717046,0.51059604,0.14351003,0.55046207
18806444,-2.012506,0.5070324,0.15198627,0.591198
18831112,-2.1106853,0.54004264,0.1401752,0.48063463
18836479,-2.0788648,0.5027111,0.14191803,0.5615657
18836782,-2.0793273,0.44482255,0.13801488,0.69751304
18857375,-1.9451053,0.46819186,0.15953317,0.7277853
18892465,-2.091241,0.48230764,0.13877095,0.59655476
18897386,-2.0290444,0.5224677,0.15068586,0.5520185
18906104,-1.9945107,0.5420513,0.15761486,0.53643405
18911970,-2.0408058,0.5662765,0.15251821,0.47562498
18927916,-1.9269353,0.4645074,0.16217947,0.7516412
18938453,-2.0849054,0.5427143,0.14404407,0.48904958
18938711,-2.108816,0.4837379,0.13644758,0.5831035
18975473,-2.089738,0.5337533,0.14265992,0.5007499
18975840,-2.0823038,0.509264,0.14190054,0.5471395
18988520,-2.081353,0.4731965,0.13954118,0.6231884
18999705,-2.0804448,0.50957525,0.14218712,0.547575
19002137,-2.0246992,0.47697088,0.14793998,0.65028214
19039895,-2.1049893,0.5599932,0.1425314,0.45451164
19055229,-2.0205328,0.4274343,0.14526688,0.7951112
19089158,-2.0314713,0.4773479,0.14696795,0.6449894
19101561,-2.0873713,0.4552067,0.13755041,0.66381127
19166255,-2.0816193,0.47079155,0.13934577,0.6286899
19177432,-2.103793,0.49262357,0.13773084,0.56754565
19179390,-2.001706,0.4869699,0.15211232,0.6414461
19203249,-2.0985086,0.43149114,0.13460423,0.7229611
19215677,-2.0535214,0.48209092,0.14409022,0.6199785
19295641,-2.0439138,0.4414214,0.1427747,0.7327309
19302735,-2.11319,0.49225232,0.1364177,0.5629829
19306584,-1.927763,0.4923082,0.1642149,0.6775454
19316854,-1.9915475,0.51474226,0.15581784,0.5880815
19325764,-1.9790839,0.4719181,0.15447384,0.6936201
19333951,-2.0384474,0.49615344,0.14728832,0.5983238
19346934,-2.0101852,0.48719805,0.15084472,0.6355051
19361997,-1.9981881,0.49076727,0.15293202,0.63496125
19401521,-2.0595546,0.5305267,0.1467793,0.52149516
19407590,-2.0696926,0.5784986,0.14921571,0.44587174
19515834,-2.094397,0.5112753,0.1403388,0.53686875
19521471,-2.1285956,0.5067666,0.13530967,0.5268814
19533031,-2.0652301,0.472536,0.14176494,0.6348908
19559171,-2.050357,0.52542746,0.14773722,0.5351363
19576414,-2.013287,0.5471416,0.15511242,0.51813996
19588141,-2.020991,0.5194663,0.15166692,0.56205153
19602872,-2.0304012,0.50506604,0.14914216,0.584661
19604891,-2.0404036,0.5184796,0.14867492,0.55306274
19615619,-2.1051016,0.48277178,0.13689141,0.5873439
19617002,-2.1362453,0.45102993,0.13074173,0.6426929
19651590,-2.0980198,0.5022827,0.13919549,0.5517327
19691977,-1.9739993,0.5049511,0.15778665,0.61883026
19703228,-1.9992698,0.5281248,0.1557019,0.55823976
19736347,-2.0315547,0.48444113,0.14745782,0.6283271
19742526,-2.0478585,0.50080556,0.14624745,0.5831093
19765344,-1.9959192,0.49333328,0.15347305,0.6305961
19795220,-1.9992714,0.54802275,0.15737766,0.52401763
19799456,-2.0099738,0.4901681,0.15109578,0.628872
19818530,-2.1247277,0.5537727,0.13926236,0.45412007
19865644,-2.0477686,0.4975809,0.14602533,0.58979464
19873564,-2.1346445,0.50393087,0.13430105,0.5288561
19874317,-2.0035095,0.49724212,0.1526077,0.6172209
19888137,-2.0284767,0.50856847,0.14969495,0.578773
19919235,-2.0205228,0.5141927,0.15132494,0.5723461
19961956,-2.0450394,0.4941503,0.14617552,0.59862727
19969135,-2.0360117,0.49352118,0.1474553,0.6054089
19975500,-2.0698843,0.5130908,0.1439552,0.54681313
20003121,-2.1040423,0.46211568,0.13570568,0.6354723
20036858,-2.0096939,0.4857829,0.15081501,0.63908726
20048283,-2.0866835,0.5003116,0.14064339,0.561873
20071819,-2.1263864,0.55775976,0.13933998,0.44790035
20083754,-2.0507042,0.47587243,0.14406697,0.6361849
20112176,-2.024509,0.44983828,0.14611931,0.7220958
20113826,-1.9990133,0.51517993,0.15469372,0.58284736
20123642,-2.1002846,0.5566025,0.14293271,0.46136153
20124767,-2.003014,0.40508544,0.14646526,0.892568
20132633,-1.9784563,0.53177214,0.15928416,0.56327623
20140450,-2.003493,0.45952818,0.14988156,0.7097802
20178193,-2.0633538,0.5054028,0.14433219,0.5650514
20253460,-1.9627994,0.53755677,0.16229887,0.5616514
20253966,-2.0369356,0.46607053,0.14539157,0.66932327
20254483,-2.076381,0.55151117,0.14597811,0.47993135
20275969,-2.036234,0.5060543,0.1483489,0.5792821
20290144,-2.0787444,0.46449378,0.13933598,0.64580804
20304300,-2.007864,0.4974628,0.1519613,0.61406136
20305954,-2.0818584,0.51157826,0.14213155,0.5430832
20306037,-2.02795,0.47378114,0.1472364,0.65593326
20331085,-1.982312,0.5371843,0.15913084,0.55145204
20340010,-2.0207868,0.45041147,0.14670205,0.72313154
20367490,-2.0581405,0.5094729,0.14538656,0.5601213
20380283,-2.057376,0.4513663,0.14149228,0.69450355
20386589,-2.016745,0.5132404,0.15182343,0.5763644
20403774,-2.1030378,0.5073406,0.13885285,0.5394554
20405214,-2.0270684,0.47602558,0.14752343,0.65102917
20422099,-1.9276613,0.46675953,0.16223182,0.7446456
20454577,-1.8787644,0.52576554,0.17542395,0.63460666
20469807,-2.062043,0.45094678,0.14080681,0.69242555
20475736,-2.0809932,0.53744406,0.14419767,0.49921972
20500871,-2.0005915,0.48340955,0.1520191,0.6505306
20525526,-2.1023457,0.49266028,0.1379328,0.5682932
20553501,-2.1506796,0.5863923,0.1382417,0.40203378
20580819,-2.0212624,0.49421257,0.1496974,0.61289585
20585256,-2.0408418,0.50518376,0.1476019,0.5783532
20627995,-1.9997026,0.5029298,0.15362613,0.6073658
20657096,-2.0389848,0.45877773,0.14460546,0.6870369
20683842,-2.0384133,0.5344546,0.1502293,0.5259362
20699809,-2.0026922,0.46199006,0.15017186,0.7035959
20786692,-2.0623224,0.46883407,0.14193024,0.6457086
20788361,-2.1222048,0.47871992,0.13430816,0.58605635
20807016,-2.017966,0.5062032,0.15109518,0.589659
20820799,-1.9731632,0.53171897,0.16012497,0.56636286
20826841,-2.1356442,0.5580941,0.13808171,0.4433241
20833768,-2.1010115,0.49505565,0.13828044,0.5642255
20906978,-2.0582,0.43902227,0.14060093,0.7294829
21082763,-1.9649266,0.4969957,0.1585914,0.6420582
21083434,-2.03347,0.5036107,0.1485761,0.58581316
21099516,-2.1056519,0.46087077,0.13540961,0.6375161
21109031,-2.034437,0.48276067,0.14691399,0.6303756
21111182,-2.0448637,0.50989574,0.14736143,0.5667885
21136273,-2.0315309,0.47277236,0.1466401,0.6560676
21137386,-2.0089643,0.5284876,0.15422933,0.55220115
21143059,-2.057232,0.46551314,0.1424334,0.65727633
21155856,-1.9849879,0.5356416,0.15857433,0.55269337
21172983,-2.1214464,0.4995091,0.13578376,0.54420316
21173729,-2.0726204,0.519363,0.14402744,0.5339533
21236995,-2.0748343,0.51951075,0.14371996,0.5325103
21253366,-2.0020478,0.501628,0.15316607,0.6086941
21259619,-2.0982907,0.5069803,0.13948809,0.5426939
21273469,-2.089067,0.49138695,0.13968904,0.57851565
21340063,-1.997109,0.53562367,0.1566623,0.5460658
21380566,-1.926911,0.5416908,0.168605,0.5746025
21416082,-2.079115,0.48722467,0.14079913,0.5931185
21440650,-2.0833027,0.506504,0.14156029,0.5517924
21456230,-2.0776687,0.46143198,0.13928837,0.6541833
21456274,-2.0671647,0.5503119,0.14723238,0.486167
21466775,-2.0835204,0.48566133,0.14007366,0.5938673
21480987,-2.04896,0.50020546,0.14604256,0.58369046
21515060,-2.010169,0.51521754,0.15298055,0.5763084
21521826,-2.0790665,0.46169227,0.1391105,0.6526115
21528803,-2.1078782,0.4971107,0.13747424,0.55630773
21532956,-2.062138,0.49100688,0.14347504,0.5951154
21564210,-2.0221696,0.48721418,0.14904891,0.6278978
21568966,-2.0945168,0.49485692,0.13916777,0.5683023
21590404,-2.0176053,0.50579107,0.15111819,0.59071016
21622797,-2.0850592,0.5610446,0.14548627,0.46219712
21663274,-2.0794055,0.47426248,0.13988382,0.62191343
21664026,-2.0467885,0.501856,0.14648111,0.5815985
21675451,-2.0804813,0.5152155,0.14259346,0.5371824
21695628,-2.0353854,0.50236946,0.14819923,0.58721817
21707885,-2.0299249,0.50950664,0.14954972,0.5760841
21745262,-2.0852966,0.52519864,0.14264736,0.51715004
21746534,-2.0529416,0.46386135,0.14293605,0.6643018
21791951,-2.1238396,0.502897,0.1356894,0.53652227
21823856,-2.0311217,0.4464032,0.14493297,0.7272983
21834285,-2.0103996,0.5330181,0.15437889,0.54338044
21855147,-2.05981,0.4925697,0.14392003,0.5931791
21918752,-2.0999427,0.5544174,0.14280812,0.46460006
21937402,-2.094352,0.51597905,0.14068459,0.52842385
21942565,-2.0897613,0.49772084,0.14003006,0.5652618
21948374,-1.9961408,0.48580012,0.15287419,0.6477671
21954009,-1.972915,0.51827526,0.15903826,0.59208035
21962966,-2.0859778,0.44566762,0.13715166,0.69052416
22024414,-2.0202434,0.50027543,0.15030247,0.600548
22036698,-2.1053936,0.4953085,0.13769305,0.56125534
22108168,-1.7065843,0.61653113,0.21947236,0.57739073
22126042,-2.089722,0.49936798,0.1401506,0.5620223
22127080,-2.048429,0.508071,0.1467007,0.56830746
22133864,-2.1302924,0.47705302,0.13312024,0.5849393
22175664,-2.0934694,0.5077522,0.14021711,0.54387295
22201956,-2.0467741,0.43566728,0.1420081,0.7481751
22224086,-2.0245712,0.567766,0.15514547,0.48128274
22226898,-2.0128474,0.4484334,0.14774002,0.73468685
22228994,-2.1044645,0.49683228,0.13792527,0.5587586
22229958,-2.1559563,0.46808752,0.12919874,0.5896634
22231125,-2.1419027,0.50452334,0.13336964,0.5239555
22243251,-2.061647,0.47248477,0.14227037,0.63729256
22287636,-2.0735474,0.47737455,0.14091419,0.6183526
22358727,-2.049768,0.4819806,0.14462438,0.62256175
22390636,-2.0028274,0.45236686,0.14949244,0.73052937
22412019,-2.0501533,0.47580147,0.14414151,0.6367039
22412705,-1.9829043,0.49486992,0.15560164,0.6353778
22422602,-2.1011379,0.5227708,0.14022693,0.51310796
22456468,-2.0450287,0.504228,0.14691432,0.5778435
22462116,-2.0106916,0.48357412,0.1505034,0.6436061
22467385,-2.0810797,0.44946846,0.13805974,0.68338996
22498822,-2.0687172,0.53544855,0.14582257,0.50861514
22507896,-2.1303933,0.48422343,0.13356633,0.5696465
22554801,-2.0916977,0.46066383,0.13729928,0.6469937
22612186,-1.9718173,0.46973565,0.15544063,0.7044619
22623974,-2.0894039,0.56006914,0.14477636,0.46154532
22642972,-2.0197833,0.48188525,0.14901973,0.64173615
22659805,-2.077942,0.53065664,0.14411502,0.51177853
22670754,-2.126739,0.4718236,0.13326307,0.598619
22700742,-2.1717439,0.47383413,0.1275197,0.56796896
22705913,-2.09082,0.5054946,0.14042838,0.54956853
22823584,-2.0310347,0.52538514,0.15061629,0.54565275
22826067,-1.9765553,0.49440596,0.15655674,0.64047825
22832298,-2.1418576,0.49766842,0.1329183,0.53666663
22843822,-2.0688844,0.4385235,0.13907626,0.7232147
22887314,-2.1678524,0.51175535,0.1304317,0.4980333
22907643,-2.0626206,0.45994276,0.14130326,0.667951
22946611,-2.059772,0.52411383,0.14625198,0.5324153
22968729,-2.023334,0.44700027,0.14610505,0.7312227
22971821,-2.1222,0.4986174,0.1356211,0.54549706
22979787,-1.973104,0.5280339,0.15982209,0.5732093
22985930,-2.1604445,0.46198747,0.12825584,0.6009202
23070646,-2.064735,0.5393644,0.14671287,0.5043171
23088851,-1.934339,0.4611736,0.16073497,0.75575584
23102427,-2.0783026,0.43415993,0.13751046,0.7295184
23112809,-1.998437,0.4807681,0.1521531,0.6582783
23122873,-2.0351512,0.5183962,0.14945142,0.5561302
23133119,-2.0310862,0.47849107,0.14710489,0.64250934
23188023,-2.130601,0.50813425,0.13513236,0.5233623
23210393,-2.0195787,0.450512,0.14688605,0.7237154
23213486,-2.0191946,0.49495202,0.15006214,0.6125548
23213904,-1.9907055,0.48638776,0.15375128,0.6499104
23326115,-2.0152867,0.4924686,0.15046512,0.6204099
23339476,-2.0079966,0.52761656,0.15430765,0.55430734
23351200,-2.078593,0.4703701,0.1397404,0.63160056
23368938,-2.0404406,0.533384,0.14983939,0.526679
23378318,-2.0613503,0.45301467,0.14103612,0.6872359
23381295,-2.0504804,0.48391744,0.14465664,0.6177259
23396978,-2.1012428,0.51781285,0.139851,0.5215788
23400948,-1.9870323,0.45341545,0.15194456,0.73908186
23438843,-2.0609095,0.46106133,0.14161818,0.66619533
23530635,-2.114232,0.45303303,0.13377278,0.6517905
23545305,-1.9599007,0.49204233,0.1590005,0.6567401
23569499,-2.0252967,0.47395962,0.1476401,0.6572364
23605680,-2.0611594,0.48670614,0.1433139,0.604999
23633175,-2.0720303,0.4657585,0.14035717,0.647013
23662348,-2.0020068,0.46038556,0.1501637,0.70847017
23672533,-2.0482917,0.45978412,0.14333211,0.67800915
23678791,-1.9678297,0.46067297,0.15540513,0.73228455
23692519,-2.0158267,0.482585,0.14966099,0.6426299
23713229,-2.0360312,0.5549921,0.15228172,0.49439514
23728885,-2.0218952,0.51295674,0.15102154,0.57395446
23839737,-2.0055141,0.49570942,0.15218624,0.6193285
24040315,-2.0908473,0.5032741,0.14026739,0.55379313
24088897,-2.0012143,0.52582085,0.1552109,0.5613667
24137948,-2.068913,0.5141353,0.14417242,0.54541534
24230753,-1.9605285,0.5135053,0.16062471,0.6091476
24233147,-2.024463,0.48940644,0.14886676,0.6215247
24275850,-2.0646646,0.49516967,0.14340706,0.5848742
24315881,-2.0751963,0.48490077,0.1411924,0.60048974
24401584,-2.0642927,0.47243965,0.14189142,0.6357165
24529270,-2.0333147,0.48807478,0.14745882,0.6190105
24583567,-2.0640604,0.56141025,0.14860408,0.47148737
24706998,-2.1314597,0.49179605,0.13391794,0.5536926
24740354,-2.0663893,0.4823658,0.14226681,0.6114354
24783334,-2.0219295,0.46884286,0.14778118,0.6723022
24798434,-2.1583836,0.48155525,0.12971236,0.55935705
24812714,-1.9909652,0.49418974,0.15430048,0.6318003
24815323,-2.0671213,0.5015522,0.14351095,0.57049614
24899961,-1.9753299,0.49618372,0.1568868,0.6372376
24976525,-2.086798,0.46701956,0.13838103,0.6344632
25032164,-2.1528432,0.47404242,0.12996565,0.57835454
25100509,-2.0979474,0.5267067,0.1409659,0.5081318
25123213,-2.0306711,0.46581724,0.14628795,0.6741824
25157056,-2.1038876,0.55643344,0.14240524,0.45993826
25158699,-2.0265853,0.5451771,0.1528992,0.5144344
25223355,-2.144909,0.5670466,0.13749908,0.42762426
25248763,-2.0387256,0.43693218,0.1432347,0.7502745
25253343,-2.0322843,0.51373965,0.14952075,0.5665201
25256530,-2.0215857,0.4867821,0.1491046,0.62924796
25313212,-2.0177398,0.46360967,0.14804,0.6887698
25375881,-1.9955232,0.51343256,0.15509512,0.588344
25404232,-2.0547888,0.4694652,0.14304584,0.64903545
25408431,-2.0999057,0.5200157,0.14019828,0.5184534
25411482,-1.9945923,0.49790806,0.15402566,0.62129056
25472720,-1.9807994,0.5230292,0.15818033,0.57822996
25502370,-2.0426354,0.5324226,0.14943428,0.52715373
25504068,-2.1077952,0.4495722,0.13442649,0.6650985
25561261,-2.0702326,0.5360615,0.14564957,0.50685054
25570332,-1.9860281,0.45058376,0.15190269,0.7481943
